2414031;7437435462;3.2.2014;1.2.2014;17.2.2014;ZSE Energia, a.s.;415,49   ;83,10;498,59;EUR;18.2.2014;OK;;2649000047;1100;0308;elektrina;;
2414032;7700212626;7.2.2014;7.2.2014;28.2.2014;ANTALIS, a.s.;1 721,71   ;344,34;2066,05;EUR;19.3.2014;OK;;2627834307;1100;0008;papier;;zapocet s dobropisom
2414033;514064;7.2.2014;7.2.2014;21.2.2014;ALEDETO SLOVAKIA spol. s r.o.;277,20   ;55,44;332,64;EUR;19.3.2014;OK;;2928708961;1100;0008;obaly;;
2414034;9114006;28.1.2014;28.1.2014;12.2.2014;P78, s.r.o.;1 050,00   ;210,00;1260,00;EUR;7.2.2014;OK;pokladna;2924849062;1100;0008;CTP platne;;
2414035;9114014;8.2.2014;8.2.2014;23.2.2014;P78, s.r.o.;450,00   ;90,00;540,00;EUR;3.4.2014;OK;;2924849062;1100;0008;CTP platne;;
2414036;1403263062;7.2.2014;7.2.2014;9.3.2014;SPANDEX, s.r.o.;206,00   ;41,20;247,20;EUR;3.4.2014;OK;;2622020267;1100;0008;papier, folie ;;
2414037;442556;24.1.2014;10.1.2014;14.2.2014;HEIDELBERG Slovensko, s.r.o.;803,31   ;160,66;963,97;EUR;19.3.2014;OK;;5333007;1111;0008;tlacova chemia, farby;;
2414038;3100065780;4.2.2014;4.2.2014;28.3.2014;EUROPAPIER - SLOVAKIA, spol.  s r.o.;644,10   ;128,82;772,92;EUR;19.3.2014;OK;;1003055263;1111;0008;papier;;
2414039;140121;5.2.2014;5.2.2014;19.2.2014;AP Service s.r.o.;111,00   ;22,20;133,20;EUR;19.3.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414040;140116;31.1.2014;31.1.2014;14.2.2014;AP Service s.r.o.;18,28   ;3,66;21,94;EUR;19.3.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414041;4758718413;3.2.2014;31.1.2014;17.2.2014;Slovak Telekom, a.s.;17,60   ;3,52;21,12;EUR;18.2.2014;OK;;2621023511;1100;0308;internet;;
2414042;1413014;23.1.2014;23.1.2014;6.2.2014;Ordner, s.r.o.;31,00   ;6,20;37,20;EUR;30.4.2014;OK;;5019744686;0900;0008;digitalna tlac;;
2414043;3100066127;10.2.2014;10.2.2014;3.4.2014;EUROPAPIER - SLOVAKIA, spol.  s r.o.;229,37   ;45,87;275,24;EUR;3.4.2014;OK;;1003055263;1111;0008;papier;;
2414044;11114019;11.2.2014;11.2.2014;22.2.2014;Linwe/KRAFT, s.r.o.;525,00   ;105,00;630,00;EUR;zápočet 16.7.2014;OK;;4090054907;3100;0308;graficke prace;;
2414045;1413033;10.2.2014;10.2.2014;24.2.2014;Ordner, s.r.o.;37,50   ;7,50;45,00;EUR;30.4.2014;OK;;5019744686;0900;0008;digitalna tlac;;
2414046;113001;18.2.2014;31.1.2014;14.2.2014;ABF;16 500,00   ;3300,00;19800,00;EUR;18.2.2014;OK;;2626763316;1100;0308;0;;
2414047;122014;18.2.2014;10.2.2014;16.2.2014;Jan Lukacovsky;1 000,00   ;;1000,00;EUR;18.2.2014;OK;;4014372962;7500;0308;murarske prace;;
2414048;11114020;11.2.2014;11.2.2014;22.2.2014;Linwe/KRAFT, s.r.o.;175,00   ;35,00;210,00;EUR;zápočet 16.7.2014;OK;;4090054907;3100;0308;graficke prace;;
2414049;11114030;14.2.2014;14.2.2014;25.2.2014;Linwe/KRAFT, s.r.o.;420,00   ;84,00;504,00;EUR;zápočet 16.7.2014;OK;;4090054907;3100;0308;graficke prace;;
2414050;103840000;11.2.2014;10.2.2014;22.3.2014;SCP Papier a.s.;62,87   ;12,57;75,44;EUR;19.3.2014;OK;;1023397009;1111;0008;papier;;
2414051;1401131;31.1.2014;31.1.2014;15.2.2014;CAREXPRESS - express courier service s.r.o.;21,40   ;4,28;25,68;EUR;28.3.2014;OK;;2625833749;1100;0308;kurierske sluzby;;
2414052;9000733983;11.2.2014;31.1.2014;5.3.2014;Slovenská pošta a.s.;10 384,58   ;2076,92;12461,50;EUR;3.4.2014;OK;19;3001130011;6500;0308;postove sluzby;;
2414053;1014020172;13.2.2014;13.2.2014;27.2.2014;M&P spol. s r.o.;390,00   ;78,00;468,00;EUR;19.3.2014;OK;;184271883;7500;0308;servis;;
2414054;442615;12.2.2014;12.2.2014;26.2.2014;HEIDELBERG Slovensko, s.r.o.;200,22   ;40,04;240,26;EUR;19.3.2014;OK;;5333007;1111;0008;tlacova chemia, farby;;
2414055;442616;12.2.2014;12.2.2014;26.2.2014;HEIDELBERG Slovensko, s.r.o.;54,00   ;10,80;64,80;EUR;19.3.2014;OK;;5333007;1111;0008;tlacova chemia, farby;;
2414056;112640000;14.2.2014;13.2.2014;25.3.2014;SCP Papier a.s.;1 488,68   ;297,74;1786,42;EUR;19.3.2014;OK;;1023397009;1111;0008;papier;;
2414057;201401236;10.2.2014;10.2.2014;24.2.2014;TYPOCON spol. s r.o.;30,06   ;6,01;36,07;EUR;3.4.2014;OK;;2629455124;1100;0308;digitalna tlac;;
2414058;201401589;18.2.2014;18.2.2014;4.3.2014;TYPOCON spol. s r.o.;30,06   ;6,01;36,07;EUR;3.4.2014;OK;;2629455124;1100;0308;digitalna tlac;;
2414059;201401236;10.2.2014;10.2.2014;24.2.2014;TYPOCON spol. s r.o.;30,06   ;6,01;36,07;EUR;3.4.2014;OK;;2629455124;1100;0308;digitalna tlac;;
2414060;140100021;14.2.2014;12.2.2014;28.2.2014;printech s.r.o.;97,00   ;19,40;116,40;EUR;3.4.2014;OK;;2445395251;0200;0308;servis stroja;;
2414061;442669;18.2.2014;18.2.2014;4.3.2014;HEIDELBERG Slovensko, s.r.o.;238,88   ;47,78;286,66;EUR;19.3.2014;OK;;5333007;1111;0008;tlacova chemia, farby;;
2414062;20140011;18.2.2014;18.2.2014;4.3.2014;Dušan Mišún;4 343,16   ;868,63;5211,79;EUR;7.3.2014;OK;;784049012;0200;0308;stavebne prace;;
2414063;123340000;18.2.2014;18.2.2014;29.3.2014;SCP Papier a.s.;105,32   ;21,06;126,38;EUR;3.4.2014;OK;;1023397009;1111;0008;papier;;
2414064;137640000;21.2.2014;20.2.2014;1.4.2014;SCP Papier a.s.;2 491,52   ;498,30;2989,82;EUR;5.4.2014;OK;;1023397009;1111;0008;papier;;
2414065;140182;21.2.2014;21.2.2014;7.3.2014;AP Service s.r.o.;11,90   ;2,38;14,28;EUR;28.3.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414066;140163;19.2.2014;19.2.2014;5.3.2014;AP Service s.r.o.;77,60   ;15,52;93,12;EUR;28.3.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414067;1403263554;19.2.2014;19.2.2014;21.3.2014;SPANDEX, s.r.o.;385,90   ;77,18;463,08;EUR;5.4.2014;OK;;2622020267;1100;0008;papier, folie ;;
2414068;140203;5.2.2014;5.2.2014;28.2.2014;ISKRA Global, s.r.o.;2 730,00   ;546,00;3276,00;EUR;15.4.2014;OK;;1058359002;1111;0308;crm;;
2414069;140202;5.2.2014;5.2.2014;28.2.2014;ISKRA Global, s.r.o.;9 680,00   ;1936,00;11616,00;EUR;15.4.2014;OK;;1058359002;1111;0308;crm;;
2414070;1413037;12.2.2014;12.2.2014;26.2.2014;Ordner, s.r.o.;71,40   ;14,28;85,68;EUR;30.4.2014;OK;;5019744686;0900;0008;digitalna tlac;;
2414071;2014004;26.2.2014;31.1.2014;24.2.2014;LikoSpol, a.s.;698,30   ;139,66;837,96;EUR;19.3.2014;OK;;9613368001;5600;0308;služby;;zapocet
2414072;20140407;25.2.2014;25.2.2014;11.3.2014;TECHNOBAL - Šaľa, s.r.o.;120,26   ;24,05;144,31;EUR;15.4.2014;OK;;4230075508;3100;0008;baliace materialy;;
2414073;7401890419;22.2.2014;21.2.2014;10.3.2014;Slovak Telekom, a.s.;91,71   ;13,01;104,72;EUR;7.3.2014;OK;;2621023511;1100;0308;internet;;
2414074;3100067174;24.2.2014;24.2.2014;17.4.2014;EUROPAPIER - SLOVAKIA, spol.  s r.o.;174,58   ;34,92;209,50;EUR;24.4.2014;OK;;1003055263;1111;0008;papier;;
2414075;140016;25.2.2014;25.2.2014;4.3.2014;Alpha Industry & Service s.r.o.;320,00   ;64,00;384,00;EUR;7.3.2014;OK;;5032119252;0900;0008;zdvihaci stol;;
2414076;9114015;28.2.2014;28.2.2014;15.3.2014;P78, s.r.o.;5 900,00   ;1180,00;7080,00;EUR;5.4.2014;OK;;2924849062;1100;0008;CTP platne;;
2414077;7700213672;21.2.2014;21.2.2014;14.3.2014;ANTALIS, a.s.;699,92   ;139,98;839,90;EUR;15.4.2014;OK;;2627834307;1100;0008;papier;;
2414078;201401947;26.2.2014;26.2.2014;12.3.2014;TYPOCON spol. s r.o.;39,63   ;7,93;47,56;EUR;15.4.2014;OK;;2629455124;1100;0308;digitalna tlac;;
2414079;140200;28.2.2014;28.2.2014;14.3.2014;AP Service s.r.o.;22,12   ;4,42;26,54;EUR;15.4.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414080;7418399169;7.3.2014;1.3.2014;17.3.2014;ZSE Energia, a.s.;415,49   ;83,10;498,59;EUR;7.3.2014;OK;;2649000047;1100;0308;elektrina;;
2414081;201408;13.3.2014;6.3.2014;13.3.2014;SAGRAF, s.r.o.;13 500,00   ;2700,00;16200,00;EUR;19.3.2014;OK;;2466016556;0200;0008;0;;
2414082;132014;8.3.2014;8.3.2014;8.3.2014;Jan Lukacovsky;1 400,00   ;;1400,00;EUR;19.3.2014;OK;;4014372962;7500;0308;murarske prace;;
2414083;14010043;10.2.2014;10.2.2014;17.2.2014;OWN s.r.o.;150,00   ;30,00;180,00;EUR;15.4.2014;OK;;2628030861;1100;0308;sietotlac;;
2414084;140021;6.3.2014;6.3.2014;13.3.2014;Alpha Indusrty & Service s.r.o.;304,30   ;60,86;365,16;EUR;28.3.2014;OK;;5032119252;0900;0308;servis VZV;;
2414085;7700214559;5.3.2014;5.3.2014;26.3.2014;ANTALIS, a.s.;493,69   ;98,74;592,43;EUR;15.4.2014;OK;;2627834307;1100;0008;papier;;
2414086;1340147499;4.3.2014;4.3.2014;18.3.2014;Festo s.r.o.;43,70   ;8,74;52,44;EUR;19.3.2014;OK;;4000455003;3100;0308;0;;
2414087;1403109;10.3.2014;10.3.2014;24.3.2014;BONSENS s.r.o.;114,00   ;22,80;136,80;EUR;24.4.2014;OK;;2243072956;0200;0008;reklamné predmety;;
2414088;140235;4.3.2014;28.2.2014;18.3.2014;AP Service s.r.o.;43,60   ;8,72;52,32;EUR;28.3.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414089;20140021;25.2.2014;25.2.2014;11.3.2014;Opack, s.r.o.;183,37   ;36,67;220,04;EUR;24.4.2014;OK;;2621802697;1100;0308;vysek;;
2414090;100672014;3.3.2014;24.2.2014;17.3.2014;AD TEAM, s.r.o.;192,00   ;38,40;230,40;EUR;28.3.2014;OK;;4210245805;3100;0308;tlac;;
2414091;100682014;3.3.2014;18.2.2014;17.3.2014;AD TEAM, s.r.o.;380,00   ;76,00;456,00;EUR;28.3.2014;OK;;4210245805;3100;0308;tlac;;
2414092;1402131;28.2.2014;28.2.2014;15.3.2014;CAREXPRESS - express courier service s.r.o.;112,50   ;22,50;135,00;EUR;19.3.2014;OK;;2625833749;1100;0308;kurierske sluzby;;
2414093;3100067871;5.3.2014;5.3.2014;26.4.2014;EUROPAPIER - SLOVAKIA, spol.  s r.o.;644,10   ;128,82;772,92;EUR;2.6.2014;OK;;1003055263;1111;0008;papier;;
2414094;7759711083;3.3.2014;28.2.2014;17.3.2014;Slovak Telekom, a.s.;17,60   ;3,52;21,12;EUR;19.3.2014;OK;;2621023511;1100;0308;internet;;
2414095;442782;3.3.2014;3.3.2014;17.3.2014;HEIDELBERG Slovensko, s.r.o.;371,93   ;74,39;446,32;EUR;19.3.2014;OK;;5333007;1111;0008;tlacova chemia, farby;;
2414096;1481000200;28.2.2014;24.2.2014;14.3.2014;GUMMI -  PRINT SLOVAKIA spol s r.o.;68,55   ;13,71;82,26;EUR;15.4.2014;OK;;6605269018;1111;0008;tlacova chemia, farby;;
2414097;11114073;3.4.2014;25.3.2014;5.4.2014;Linwe/KRAFT, s.r.o.;10 365,00   ;2073,00;12438,00;EUR;zápočet 16.7.2014;OK;;4090054907;3100;0308;graficke prace;;zapocet
2414098;229840000;3.4.2014;25.3.2014;3.5.2014;SCP Papier a.s.;640,92   ;128,18;769,10;EUR;2.6.2014;OK;;1023397009;1111;0008;papier;;
2414099;1413068;3.4.2014;17.3.2014;31.3.2014;Ordner, s.r.o.;220,00   ;44,00;264,00;EUR;30.4.2014;OK;;5019744686;0900;0008;digitalna tlac;;
2414100;1403133;3.4.2014;25.3.2014;8.4.2014;BONSENS s.r.o.;133,95   ;26,79;160,74;EUR;24.4.2014;OK;;2243072956;0200;0008;reklamné predmety;;dobropis 140001
2414101;220640000;3.4.2014;21.3.2014;29.4.2014;SCP Papier a.s.;238,96   ;47,79;286,75;EUR;2.6.2014;OK;;1023397009;1111;0008;papier;;
2414102;140300;3.4.2014;19.3.2014;2.4.2014;AP Service s.r.o.;79,20   ;15,84;95,04;EUR;24.4.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414103;140313;3.4.2014;19.3.2014;2.4.2014;AP Service s.r.o.;144,00   ;28,80;172,80;EUR;24.4.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414104;2014030306;3.4.2014;12.3.2014;26.3.2014;HV print, spol. s r.o.;1 183,20   ;236,64;1419,84;EUR;24.4.2014;OK;;938542062;0200;0308;tlac;;
2414105;3100068606;3.4.2014;17.3.2014;8.5.2014;EUROPAPIER - SLOVAKIA, spol.  s r.o.;1 118,88   ;223,78;1342,66;EUR;2.6.2014;OK;;1003055263;1111;0008;papier;;
2414106;5940230;3.4.2014;14.3.2014;22.4.2014;SCP Papier a.s.;647,88   ;129,58;777,46;EUR;24.4.2014;OK;;1023397009;1111;0008;papier;;
2414107;140100037;3.4.2014;14.3.2014;28.3.2014;printech s.r.o.;53,00   ;10,60;63,60;EUR;15.4.2014;OK;;2445395251;0200;0308;servis stroja;;
2414108;2214152;3.4.2014;27.3.2014;10.4.2014;UNILAK SK, s.r.o.;254,80   ;50,96;305,76;EUR;24.4.2014;OK;;311989303;7500;0308;UV lak;;
2414109;7700215949;3.4.2014;21.3.2014;11.4.2014;ANTALIS, a.s.;239,74   ;47,95;287,69;EUR;24.4.2014;OK;;2627834307;1100;0008;papier;;
2414110;7700215711;3.4.2014;19.3.2014;9.4.2014;ANTALIS, a.s.;78,89   ;15,78;94,67;EUR;15.4.2014;OK;;2627834307;1100;0008;papier;;
2414111;7700216397;3.4.2014;27.3.2014;17.4.2014;ANTALIS, a.s.;30,27   ;6,05;36,32;EUR;15.4.2014;OK;;2627834307;1100;0008;papier;;
2414112;1403265181;3.4.2014;24.3.2014;24.3.2014;SPANDEX, s.r.o.;41,83   ;8,37;50,20;EUR;5.4.2014;OK;;2622020267;1100;0008;papier, folie ;;
2414113;2014015;3.4.2014;15.3.2014;25.3.2014;LikoSpol, a.s.;554,42   ;110,88;665,30;EUR;15.4.2014;OK;;9613368001;5600;0308;služby;;
2414114;50314;3.4.2014;17.3.2014;25.3.2014;mind.ing s.r.o.;335,00   ;67,00;402,00;EUR;15.4.2014;OK;;2620117057;1100;0308;0;;
2414115;60314;3.4.2014;18.3.2014;25.3.2014;mind.ing s.r.o.;660,00   ;132,00;792,00;EUR;15.4.2014;OK;;2620117057;1100;0308;0;;
2414116;242140000;3.4.2014;28.3.2014;6.5.2014;SCP Papier a.s.;835,38   ;167,08;1002,46;EUR;2.6.2014;OK;;1023397009;1111;0008;papier;;
2414117;7402969433;3.4.2014;22.3.2014;9.4.2014;Slovak Telekom, a.s.;104,66   ;;104,66;EUR;24.4.2014;OK;;2628740740;1100;0308;telefon;;
2414118;1481000312;3.4.2014;24.3.2014;7.4.2014;GUMMI -  PRINT SLOVAKIA spol s r.o.;108,00   ;21,60;129,60;EUR;2.6.2014;OK;;6605269018;1111;0008;tlacova chemia, farby;;
2414119;3100068317;3.4.2014;12.3.2014;3.5.2014;EUROPAPIER - SLOVAKIA, spol.  s r.o.;1 300,40   ;260,08;1560,48;EUR;2.6.2014;OK;;1003055263;1111;0008;papier;;
2414120;201400928;3.4.2014;7.3.2014;14.3.2014;PROFIS  spol. s r.o.;53,62   ;10,72;64,34;EUR;24.4.2014;OK;;250737654;0900;0308;0;;
2414121;1413058;3.4.2014;6.3.2014;20.3.2014;Ordner, s.r.o.;55,00   ;11,00;66,00;EUR;30.4.2014;OK;;5019744686;0900;0008;digitalna tlac;;
2414122;1403264932;3.4.2014;19.3.2014;19.3.2014;SPANDEX, s.r.o.;60,60   ;12,12;72,72;EUR;5.4.2014;OK;;2622020267;1100;0008;papier, folie ;;
2414123;7700215444;3.4.2014;17.3.2014;7.4.2014;ANTALIS, a.s.;493,69   ;98,74;592,43;EUR;2.6.2014;OK;;2627834307;1100;0008;papier;;
2414124;1403264769;3.4.2014;17.3.2014;17.3.2017;SPANDEX, s.r.o.;20,97   ;4,19;25,16;EUR;5.4.2014;OK;;2622020267;1100;0008;papier, folie ;;
2414125;1403264685;3.4.2014;13.3.2014;13.3.2014;SPANDEX, s.r.o.;203,88   ;40,78;244,66;EUR;5.4.2014;OK;;2622020267;1100;0008;papier, folie ;;
2414126;7437587683;5.4.2014;1.4.2014;17.4.2014;ZSE Energia, a.s.;415,49   ;83,10;498,59;EUR;5.4.2014;OK;;2649000047;1100;0308;elektrina;;
2414127;514155;2.4.2014;2.4.2014;16.4.2014;ALEDETO SLOVAKIA spol. s r.o.;118,08   ;23,62;141,70;EUR;2.6.2014;OK;;2928708961;1100;0008;obaly;;
2414128;372014;28.3.2014;28.3.2014;11.4.2014;PREPRESS - Štefan Csicsay;46,62   ;9,32;55,94;EUR;24.4.2014;OK;;4008816360;7500;0308;polygraficka vyroba;;
2414129;662014;2.4.2014;2.4.2014;9.4.2014;TYPIN - Ing. Ladislav Zedek;128,00   ;25,60;153,60;EUR;24.4.2014;OK;;1153548012;0200;0308;kniharske spracovanie;;
2414130;140100350;3.4.2014;3.4.2014;17.4.2014;Michal Gontko - migo;32,80   ;6,56;39,36;EUR;3.4.2014;OK;;2927848006;1100;0008;lišty;;
2414131;452014;18.3.2014;18.3.2014;28.3.2014;Hložka Peter;150,00   ;;150,00;EUR;18.3.2014;OK;;4040126909;3100;0308;BOZP;;
2414132;20140028;22.3.2014;22.3.2014;5.4.2014;Opack, s.r.o.;143,60   ;28,72;172,32;EUR;2.6.2014;OK;;2621802697;1100;0308;vysek;;
2414133;3100069768;1.4.2014;1.4.2014;23.5.2014;EUROPAPIER - SLOVAKIA, spol.  s r.o.;291,29   ;58,26;349,55;EUR;2.6.2014;OK;;1003055263;1111;0008;papier;;
2414134;201402954;31.3.2014;31.3.2014;14.4.2014;TYPOCON spol. s r.o.;33,84   ;6,77;40,61;EUR;2.6.2014;OK;;2629455124;1100;0308;digitalna tlac;;
2414135;11114087;4.4.2014;4.4.2014;15.4.2014;Linwe/KRAFT, s.r.o.;805,00   ;161,00;966,00;EUR;zápočet 16.7.2014;OK;;4090054907;3100;0308;graficke prace;;
2414136;20140163;14.3.2014;14.3.2014;24.3.2014;BB PRINT, s.r.o;820,00   ;164,00;984,00;EUR;2.6.2014;OK;;2625191248;1100;0308;polygraficke sluzby;;
2414137;4760704240;3.4.2014;31.3.2014;17.4.2014;Slovak Telekom, a.s.;17,60   ;3,52;21,12;EUR;15.4.2014;OK;;2621023511;1100;0308;internet;;
2414138;140333;31.3.2014;31.3.2014;14.4.2014;AP Service s.r.o.;47,10   ;9,42;56,52;EUR;2.6.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414139;140206;15.4.2014;28.2.2014;14.3.2014;ISKRA Global, s.r.o.;2 347,80   ;469,56;2817,36;EUR;15.4.2014;OK;;1058359002;1111;0308;crm;;
2414140;20140024;24.3.2014;10.3.2014;7.4.2014;Dušan Mišún;5 833,33   ;1166,67;7000,00;EUR;24.3.2014;OK;;784049012;0200;0308;stavebne prace;;
2414141;1403266397;15.4.2014;15.4.2014;15.5.2014;SPANDEX, s.r.o.;314,31   ;62,86;377,17;EUR;2.6.2014;OK;;2622020267;1100;0008;papier, folie ;;
2414142;64412992;9.4.2014;31.3.2014;23.4.2014;Direct Parcel Distribution SK s.r.o.;21,19   ;4,24;25,43;EUR;24.4.2014;OK;;2744789453;0200;0308;preprava;;
2414143;268440000;4.4.2014;2.4.2014;12.5.2014;SCP Papier a.s.;37,08   ;7,42;44,50;EUR;2.6.2014;OK;;1023397009;1111;0008;papier;;
2414144;2014084;7.4.2014;2.4.2014;21.4.2014;PACELT s.r.o.;295,72   ;59,15;354,87;EUR;24.4.2014;OK;;2627861313;1100;0308;servis;;
2414145;1404158;7.4.2014;7.4.2014;21.4.2014;BONSENS s.r.o.;262,00   ;52,40;314,40;EUR;2.6.2014;OK;;2243072956;0200;0008;reklamné predmety;;
2414146;1404164;7.4.2014;7.4.2014;21.4.2014;BONSENS s.r.o.;450,00   ;90,00;540,00;EUR;2.6.2014;OK;;2243072956;0200;0008;reklamné predmety;;
2414147;450036;4.4.2014;1.4.2014;18.4.2014;HEIDELBERG Slovensko, s.r.o.;249,66   ;49,93;299,59;EUR;2.6.2014;OK;;5333007;1111;0008;tlacova chemia, farby;;
2414148;1403131;31.3.2014;31.3.2014;15.4.2014;CAREXPRESS - express courier service s.r.o.;62,20   ;12,44;74,64;EUR;24.4.2014;OK;;2625833749;1100;0308;kurierske sluzby;;
2414149;1413094;31.3.2014;31.3.2014;14.4.2014;Ordner, s.r.o.;30,00   ;6,00;36,00;EUR;30.4.2014;OK;;5019744686;0900;0008;digitalna tlac;;
2414150;140355;31.3.2014;31.3.2014;14.4.2014;AP Service s.r.o.;21,80   ;4,36;26,16;EUR;2.6.2014;OK;;172362593;0900;0008;vysekove formy a chemia;;
2414151;201403669;7.4.2014;7.4.2014;21.4.2014;TYPOCON spol. s r.o.;15,54   ;3,11;18,65;EUR;24.4.2014;OK;;2629455124;1100;0308;digitalna tlac;;
